2024-05-23 06:33:29 
2024-05-23 06:33:29 *******                      *******
2024-05-23 06:33:29 ******* перезапуск программы *******
2024-05-23 06:33:29 *******                      *******
2024-05-23 06:33:29 
2024-05-23 18:29:55 skip_battle = None
2024-05-23 18:29:55 id_st = None
2024-05-23 18:29:55 skip_battle = None
2024-05-23 18:29:56 id_st = None
2024-05-23 18:29:56 skip_battle = None
2024-05-23 18:29:56 id_st = None
2024-05-23 18:29:56 skip_battle = None
2024-05-23 18:29:57 id_st = None
2024-05-23 18:29:57 skip_battle = Point(x=433, y=114)
2024-05-23 18:29:57 raptor = Point(x=807, y=150)
2024-05-23 18:29:57 arachne = None
2024-05-23 18:29:57 krysa = None
2024-05-23 18:29:57 kiki = None
2024-05-23 18:29:57 station_master.enemy_battle
2024-05-23 18:29:57  поиск battle_end, skip_battle, dog
2024-05-23 18:29:58 dog = Point(x=80, y=619)
2024-05-23 18:29:58 нажал на собаку
2024-05-23 18:29:58 fun.move_to_click
2024-05-23 18:30:01 ожидание battle_end, close, dog, skip_battle
2024-05-23 18:30:02 ожидание battle_end, close, dog, skip_battle
2024-05-23 18:30:02 skip_battle = Point(x=432, y=115)
2024-05-23 18:30:02 fun.move_to_click
2024-05-23 18:30:06 ожидание battle_end, close, dog, skip_battle
2024-05-23 18:30:07 ожидание battle_end, close, dog, skip_battle
2024-05-23 18:30:08 нажать закрыть в конце боя
2024-05-23 18:30:08 fun.push_close_all_
2024-05-23 18:30:08 fun.close_popup_window
2024-05-23 18:30:08 fun.push_close
2024-05-23 18:30:08 fun.move_to_click
2024-05-23 18:30:12 skip_battle1_end_ver = None
2024-05-23 18:30:12 выход из 'enemy_battle
2024-05-23 18:30:12 id_st = None
2024-05-23 18:30:12 skip_battle = None
2024-05-23 18:30:12 id_st = None
2024-05-23 18:30:13 skip_battle = None
2024-05-23 18:30:13 id_st = None
2024-05-23 18:30:13 skip_battle = None
2024-05-23 18:30:13 id_st = None
2024-05-23 18:30:13 skip_battle = None
2024-05-23 18:30:14 id_st = None
2024-05-23 18:30:14 skip_battle = None
2024-05-23 18:30:14 id_st = None
2024-05-23 18:30:14 skip_battle = None
2024-05-23 18:30:15 id_st = None
2024-05-23 18:30:15 skip_battle = None
2024-05-23 18:30:15 id_st = None
2024-05-23 18:30:15 skip_battle = None
2024-05-23 18:30:15 id_st = None
2024-05-23 18:30:16 skip_battle = None
2024-05-23 18:30:16 id_st = None
2024-05-23 18:30:16 skip_battle = None
2024-05-23 18:30:16 id_st = None
2024-05-23 18:30:17 skip_battle = None
2024-05-23 18:30:17 id_st = None
2024-05-23 18:30:17 skip_battle = None
2024-05-23 18:30:17 id_st = None
2024-05-23 18:30:18 skip_battle = None
2024-05-23 18:30:18 id_st = None
2024-05-23 18:30:18 skip_battle = None
2024-05-23 18:30:18 id_st = None
2024-05-23 18:30:19 skip_battle = None
2024-05-23 18:30:19 id_st = None
2024-05-23 18:30:19 skip_battle = None
2024-05-23 18:30:19 id_st = None
2024-05-23 18:30:19 skip_battle = None
2024-05-23 18:30:20 id_st = None
2024-05-23 18:30:20 skip_battle = None
2024-05-23 18:30:20 id_st = None
2024-05-23 18:30:20 skip_battle = None
2024-05-23 18:30:21 id_st = None
2024-05-23 18:30:21 skip_battle = None
2024-05-23 18:30:21 id_st = Point(x=433, y=685)
2024-05-23 18:30:21 ст. Фрунзенская
2024-05-23 18:30:22 touring.event_gifts
2024-05-23 18:30:23 pos_gift = None
2024-05-23 18:30:23 pos_gift = None
2024-05-23 18:30:23 touring.traffic_on_the_map
2024-05-23 18:30:23 touring.to_map
2024-05-23 18:30:24 turgenev_st = None
2024-05-23 18:30:30 ev_map = 0
2024-05-23 18:30:30 pos_stan = Point(x=168, y=413), stan[1] = img/tonelli/k_Park_kr.png
2024-05-23 18:30:30 touring.poisk
2024-05-23 18:30:31 point_poisk = Point(x=168, y=413), confidence_poisk = 0.96
2024-05-23 18:30:31 fun.move_to_click
2024-05-23 18:30:33 touring.tunnel_events
2024-05-23 18:30:34 id_st = None
2024-05-23 18:30:35 info = Point(x=125, y=158)
2024-05-23 18:30:35 skip_battle = None
2024-05-23 18:30:35 id_st = None
2024-05-23 18:30:35 skip_battle = None
2024-05-23 18:30:35 id_st = None
2024-05-23 18:30:36 skip_battle = None
2024-05-23 18:30:36 id_st = None
2024-05-23 18:30:37 skip_battle = None
2024-05-23 18:30:38 id_st = None
2024-05-23 18:30:39 skip_battle = None
2024-05-23 18:30:39 id_st = None
2024-05-23 18:30:39 skip_battle = None
2024-05-23 18:30:39 id_st = None
2024-05-23 18:30:39 skip_battle = None
2024-05-23 18:30:40 id_st = None
2024-05-23 18:30:40 skip_battle = None
2024-05-23 18:30:40 id_st = None
2024-05-23 18:30:40 skip_battle = None
2024-05-23 18:30:41 id_st = None
2024-05-23 18:30:41 skip_battle = None
2024-05-23 18:30:41 id_st = None
2024-05-23 18:30:41 skip_battle = None
2024-05-23 18:30:41 id_st = None
2024-05-23 18:30:42 skip_battle = None
2024-05-23 18:30:42 id_st = None
2024-05-23 18:30:42 skip_battle = None
2024-05-23 18:30:42 id_st = None
2024-05-23 18:30:43 skip_battle = None
2024-05-23 18:30:43 id_st = None
2024-05-23 18:30:43 skip_battle = None
2024-05-23 18:30:43 id_st = None
2024-05-23 18:30:44 skip_battle = None
2024-05-23 18:30:44 id_st = None
2024-05-23 18:30:44 skip_battle = Point(x=433, y=114)
2024-05-23 18:30:44 raptor = Point(x=807, y=150)
2024-05-23 18:30:44 arachne = None
2024-05-23 18:30:44 krysa = None
2024-05-23 18:30:45 kiki = None
2024-05-23 18:30:45 station_master.enemy_battle
2024-05-23 18:30:45  поиск battle_end, skip_battle, dog
2024-05-23 18:30:45 dog = Point(x=80, y=619)
2024-05-23 18:30:45 нажал на собаку
2024-05-23 18:30:45 fun.move_to_click
2024-05-23 18:30:48 ожидание battle_end, close, dog, skip_battle
2024-05-23 18:30:49 ожидание battle_end, close, dog, skip_battle
2024-05-23 18:30:50 skip_battle = Point(x=432, y=115)
2024-05-23 18:30:50 fun.move_to_click
2024-05-23 18:30:53 ожидание battle_end, close, dog, skip_battle
2024-05-23 18:30:54 ожидание battle_end, close, dog, skip_battle
2024-05-23 18:30:55 нажать закрыть в конце боя
2024-05-23 18:30:55 fun.push_close_all_
2024-05-23 18:30:55 fun.close_popup_window
2024-05-23 18:30:55 fun.push_close
2024-05-23 18:30:56 fun.move_to_click
2024-05-23 18:30:59 skip_battle1_end_ver = None
2024-05-23 18:30:59 выход из 'enemy_battle
2024-05-23 18:30:59 id_st = None
2024-05-23 18:30:59 skip_battle = None
2024-05-23 18:31:00 id_st = None
2024-05-23 18:31:00 skip_battle = None
2024-05-23 18:31:00 id_st = None
2024-05-23 18:31:00 skip_battle = None
2024-05-23 18:31:00 id_st = None
2024-05-23 18:31:01 skip_battle = None
2024-05-23 18:31:01 id_st = None
2024-05-23 18:31:01 skip_battle = None
2024-05-23 18:31:01 id_st = None
2024-05-23 18:31:02 skip_battle = None
2024-05-23 18:31:02 id_st = None
2024-05-23 18:31:02 skip_battle = None
2024-05-23 18:31:02 id_st = None
2024-05-23 18:31:03 skip_battle = None
2024-05-23 18:31:03 id_st = None
2024-05-23 18:31:03 skip_battle = None
2024-05-23 18:31:03 id_st = None
2024-05-23 18:31:04 skip_battle = None
2024-05-23 18:31:04 id_st = None
2024-05-23 18:31:04 skip_battle = None
2024-05-23 18:31:04 id_st = None
2024-05-23 18:31:04 skip_battle = None
2024-05-23 18:31:05 id_st = None
2024-05-23 18:31:05 skip_battle = None
2024-05-23 18:31:05 id_st = None
2024-05-23 18:31:05 skip_battle = None
2024-05-23 18:31:06 id_st = None
2024-05-23 18:31:06 skip_battle = None
2024-05-23 18:31:06 id_st = None
2024-05-23 18:31:06 skip_battle = None
2024-05-23 18:31:06 id_st = None
2024-05-23 18:31:07 skip_battle = None
2024-05-23 18:31:07 id_st = None
2024-05-23 18:31:07 skip_battle = None
2024-05-23 18:31:07 id_st = None
2024-05-23 18:31:08 skip_battle = None
2024-05-23 18:31:08 id_st = None
2024-05-23 18:31:08 skip_battle = None
2024-05-23 18:31:08 id_st = None
2024-05-23 18:31:09 skip_battle = None
2024-05-23 18:31:09 post = Point(x=372, y=178)
2024-05-23 18:31:09 entry = Point(x=302, y=507)
2024-05-23 18:31:09 fun.move_to_click
2024-05-23 18:31:13 id_st = Point(x=409, y=686)
2024-05-23 18:31:13 ст. Парк культуры кр
2024-05-23 18:31:14 touring.event_gifts
2024-05-23 18:31:15 pos_gift = None
2024-05-23 18:31:15 pos_gift = None
2024-05-23 18:31:15 touring.traffic_on_the_map
2024-05-23 18:31:15 touring.to_map
2024-05-23 18:31:16 turgenev_st = None
2024-05-23 18:31:21 ev_map = 0
2024-05-23 18:31:21 pos_stan = Point(x=483, y=404), stan[1] = img/tonelli/k_Kropotkin.png
2024-05-23 18:31:21 touring.poisk
2024-05-23 18:31:23 point_poisk = Point(x=484, y=404), confidence_poisk = 0.95
2024-05-23 18:31:23 fun.move_to_click
2024-05-23 18:31:25 touring.tunnel_events
2024-05-23 18:31:26 id_st = None
2024-05-23 18:31:27 info = Point(x=125, y=158)
2024-05-23 18:31:28 skip_battle = None
2024-05-23 18:31:28 id_st = None
2024-05-23 18:31:29 skip_battle = None
2024-05-23 18:31:29 id_st = None
2024-05-23 18:31:29 skip_battle = None
2024-05-23 18:31:30 id_st = None
2024-05-23 18:31:31 skip_battle = None
2024-05-23 18:31:31 id_st = None
2024-05-23 18:31:32 skip_battle = None
2024-05-23 18:31:32 id_st = None
2024-05-23 18:31:32 skip_battle = None
2024-05-23 18:31:32 id_st = None
2024-05-23 18:31:32 skip_battle = None
2024-05-23 18:31:33 id_st = None
2024-05-23 18:31:33 skip_battle = None
2024-05-23 18:31:33 id_st = None
2024-05-23 18:31:33 skip_battle = None
2024-05-23 18:31:34 id_st = None
2024-05-23 18:31:34 skip_battle = None
2024-05-23 18:31:34 id_st = None
2024-05-23 18:31:34 skip_battle = None
2024-05-23 18:31:35 id_st = None
2024-05-23 18:31:35 skip_battle = None
2024-05-23 18:31:35 id_st = None
2024-05-23 18:31:35 skip_battle = None
2024-05-23 18:31:35 id_st = None
2024-05-23 18:31:36 skip_battle = Point(x=433, y=114)
2024-05-23 18:31:36 raptor = None
2024-05-23 18:31:36 arachne = Point(x=805, y=148)
2024-05-23 18:31:36 krysa = None
2024-05-23 18:31:36 kiki = None
2024-05-23 18:31:36 station_master.enemy_battle
2024-05-23 18:31:36  поиск battle_end, skip_battle, dog
2024-05-23 18:31:37 dog = Point(x=80, y=619)
2024-05-23 18:31:37 нажал на собаку
2024-05-23 18:31:37 fun.move_to_click
2024-05-23 18:31:40 ожидание battle_end, close, dog, skip_battle
2024-05-23 18:31:41 ожидание battle_end, close, dog, skip_battle
2024-05-23 18:31:42 skip_battle = Point(x=432, y=115)
2024-05-23 18:31:42 fun.move_to_click
2024-05-23 18:31:45 ожидание battle_end, close, dog, skip_battle
2024-05-23 18:31:46 ожидание battle_end, close, dog, skip_battle
2024-05-23 18:31:47 нажать закрыть в конце боя
2024-05-23 18:31:47 fun.push_close_all_
2024-05-23 18:31:47 fun.close_popup_window
2024-05-23 18:31:47 fun.push_close
2024-05-23 18:31:48 fun.move_to_click
2024-05-23 18:31:51 skip_battle1_end_ver = None
2024-05-23 18:31:51 выход из 'enemy_battle
2024-05-23 18:31:51 id_st = None
2024-05-23 18:31:51 skip_battle = None
2024-05-23 18:31:51 id_st = None
2024-05-23 18:31:52 skip_battle = None
2024-05-23 18:31:52 id_st = None
2024-05-23 18:31:52 skip_battle = None
2024-05-23 18:31:52 id_st = None
2024-05-23 18:31:53 skip_battle = None
2024-05-23 18:31:53 id_st = None
2024-05-23 18:31:53 skip_battle = None
2024-05-23 18:31:53 id_st = None
2024-05-23 18:31:54 skip_battle = None
2024-05-23 18:31:54 id_st = None
2024-05-23 18:31:54 skip_battle = None
2024-05-23 18:31:54 id_st = None
2024-05-23 18:31:55 skip_battle = None
2024-05-23 18:31:55 id_st = None
2024-05-23 18:31:55 skip_battle = None
2024-05-23 18:31:55 id_st = None
2024-05-23 18:31:55 skip_battle = None
2024-05-23 18:31:56 id_st = None
2024-05-23 18:31:56 skip_battle = None
2024-05-23 18:31:56 id_st = None
2024-05-23 18:31:56 skip_battle = None
2024-05-23 18:31:57 id_st = None
2024-05-23 18:31:57 skip_battle = None
2024-05-23 18:31:57 id_st = None
2024-05-23 18:31:57 skip_battle = None
2024-05-23 18:31:57 id_st = None
2024-05-23 18:31:58 skip_battle = None
2024-05-23 18:31:58 id_st = None
2024-05-23 18:31:58 skip_battle = None
2024-05-23 18:31:58 id_st = None
2024-05-23 18:31:59 skip_battle = None
2024-05-23 18:31:59 id_st = None
2024-05-23 18:31:59 skip_battle = None
2024-05-23 18:31:59 id_st = None
2024-05-23 18:32:00 skip_battle = None
2024-05-23 18:32:00 id_st = None
2024-05-23 18:32:00 skip_battle = None
2024-05-23 18:32:00 id_st = Point(x=412, y=686)
2024-05-23 18:32:00 ст. Кропоткинская
2024-05-23 18:32:01 touring.event_gifts
2024-05-23 18:32:03 pos_gift = None
2024-05-23 18:32:03 pos_gift = None
2024-05-23 18:32:03 touring.traffic_on_the_map
2024-05-23 18:32:03 touring.to_map
2024-05-23 18:32:04 turgenev_st = None
2024-05-23 18:32:09 ev_map = 0
2024-05-23 18:32:09 pos_stan = Point(x=326, y=373), stan[1] = img/tonelli/k_Biblioteka.png
2024-05-23 18:32:09 touring.poisk
2024-05-23 18:32:11 point_poisk = Point(x=326, y=374), confidence_poisk = 0.98
2024-05-23 18:32:11 fun.move_to_click
2024-05-23 18:32:13 touring.tunnel_events
2024-05-23 18:32:14 id_st = None
2024-05-23 18:32:14 info = Point(x=125, y=158)
2024-05-23 18:32:14 skip_battle = None
2024-05-23 18:32:14 id_st = None
2024-05-23 18:32:15 skip_battle = None
2024-05-23 18:32:15 id_st = None
2024-05-23 18:32:15 skip_battle = None
2024-05-23 18:32:15 id_st = None
2024-05-23 18:32:16 skip_battle = None
2024-05-23 18:32:16 id_st = None
2024-05-23 18:32:16 skip_battle = None
2024-05-23 18:32:16 id_st = None
2024-05-23 18:32:17 skip_battle = None
2024-05-23 18:32:17 id_st = None
2024-05-23 18:32:17 skip_battle = None
2024-05-23 18:32:17 id_st = None
2024-05-23 18:32:17 skip_battle = None
2024-05-23 18:32:18 id_st = None
2024-05-23 18:32:18 skip_battle = None
2024-05-23 18:32:18 id_st = None
2024-05-23 18:32:18 skip_battle = None
2024-05-23 18:32:19 id_st = None
2024-05-23 18:32:19 skip_battle = None
2024-05-23 18:32:19 id_st = None
2024-05-23 18:32:19 skip_battle = None
2024-05-23 18:32:19 id_st = None
2024-05-23 18:32:20 skip_battle = None
2024-05-23 18:32:20 id_st = None
2024-05-23 18:32:20 skip_battle = None
2024-05-23 18:32:20 id_st = None
2024-05-23 18:32:21 skip_battle = None
2024-05-23 18:32:21 id_st = None
2024-05-23 18:32:21 skip_battle = None
2024-05-23 18:32:21 id_st = None
2024-05-23 18:32:22 skip_battle = None
2024-05-23 18:32:22 id_st = None
2024-05-23 18:32:22 skip_battle = None
2024-05-23 18:32:22 id_st = None
2024-05-23 18:32:23 skip_battle = None
2024-05-23 18:32:23 id_st = None
2024-05-23 18:32:23 skip_battle = None
2024-05-23 18:32:23 id_st = None
2024-05-23 18:32:23 skip_battle = Point(x=433, y=114)
2024-05-23 18:32:24 raptor = None
2024-05-23 18:32:24 arachne = None
2024-05-23 18:32:24 krysa = Point(x=807, y=148)
2024-05-23 18:32:24 kiki = None
2024-05-23 18:32:24 station_master.enemy_battle
2024-05-23 18:32:24  поиск battle_end, skip_battle, dog
2024-05-23 18:32:24 dog = Point(x=80, y=619)
2024-05-23 18:32:24 нажал на собаку
2024-05-23 18:32:24 fun.move_to_click
2024-05-23 18:32:27 ожидание battle_end, close, dog, skip_battle
2024-05-23 18:32:29 ожидание battle_end, close, dog, skip_battle
2024-05-23 18:32:29 skip_battle = Point(x=432, y=115)
2024-05-23 18:32:29 fun.move_to_click
2024-05-23 18:32:32 ожидание battle_end, close, dog, skip_battle
2024-05-23 18:32:34 ожидание battle_end, close, dog, skip_battle
2024-05-23 18:32:34 нажать закрыть в конце боя
2024-05-23 18:32:34 fun.push_close_all_
2024-05-23 18:32:35 fun.close_popup_window
2024-05-23 18:32:35 fun.push_close
2024-05-23 18:32:35 fun.move_to_click
2024-05-23 18:32:38 skip_battle1_end_ver = None
2024-05-23 18:32:38 выход из 'enemy_battle
2024-05-23 18:32:38 id_st = None
2024-05-23 18:32:39 skip_battle = None
2024-05-23 18:32:39 id_st = None
2024-05-23 18:32:39 skip_battle = None
2024-05-23 18:32:39 id_st = None
2024-05-23 18:32:40 skip_battle = None
2024-05-23 18:32:40 id_st = None
2024-05-23 18:32:40 skip_battle = None
2024-05-23 18:32:40 id_st = None
2024-05-23 18:32:41 skip_battle = None
2024-05-23 18:32:41 id_st = None
2024-05-23 18:32:41 skip_battle = None
2024-05-23 18:32:41 id_st = None
2024-05-23 18:32:42 skip_battle = None
2024-05-23 18:32:42 id_st = None
2024-05-23 18:32:42 skip_battle = None
2024-05-23 18:32:42 id_st = None
2024-05-23 18:32:42 skip_battle = None
2024-05-23 18:32:43 id_st = None
2024-05-23 18:32:43 skip_battle = None
2024-05-23 18:32:43 id_st = None
2024-05-23 18:32:43 skip_battle = None
2024-05-23 18:32:43 id_st = None
2024-05-23 18:32:44 skip_battle = None
2024-05-23 18:32:44 id_st = None
2024-05-23 18:32:44 skip_battle = None
2024-05-23 18:32:44 id_st = None
2024-05-23 18:32:45 skip_battle = None
2024-05-23 18:32:45 id_st = None
2024-05-23 18:32:45 skip_battle = None
2024-05-23 18:32:45 id_st = None
2024-05-23 18:32:46 skip_battle = None
2024-05-23 18:32:46 id_st = None
2024-05-23 18:32:46 skip_battle = None
2024-05-23 18:32:46 id_st = None
2024-05-23 18:32:47 skip_battle = None
2024-05-23 18:32:47 id_st = None
2024-05-23 18:32:47 skip_battle = None
2024-05-23 18:32:47 id_st = None
2024-05-23 18:32:48 skip_battle = None
2024-05-23 18:32:48 id_st = None
2024-05-23 18:32:48 skip_battle = None
2024-05-23 18:32:48 id_st = None
2024-05-23 18:32:48 skip_battle = None
2024-05-23 18:32:48 post = Point(x=372, y=178)
2024-05-23 18:32:49 attack = Point(x=301, y=681)
2024-05-23 18:32:49 fun.move_to_click
2024-05-23 18:32:52 id_st = None
2024-05-23 18:32:53 skip_battle = Point(x=433, y=114)
2024-05-23 18:32:53 raptor = None
2024-05-23 18:32:53 arachne = None
2024-05-23 18:32:53 krysa = None
2024-05-23 18:32:53 kiki = None
2024-05-23 18:32:53 station_master.enemy_battle
2024-05-23 18:32:53  поиск battle_end, skip_battle, dog
2024-05-23 18:32:54 dog = Point(x=80, y=619)
2024-05-23 18:32:54 нажал на собаку
2024-05-23 18:32:54 fun.move_to_click
2024-05-23 18:32:56 ожидание battle_end, close, dog, skip_battle
2024-05-23 18:32:58 ожидание battle_end, close, dog, skip_battle
2024-05-23 18:32:59 skip_battle = Point(x=432, y=115)
2024-05-23 18:32:59 fun.move_to_click
2024-05-23 18:33:02 ожидание battle_end, close, dog, skip_battle
2024-05-23 18:33:03 skip_battle = Point(x=433, y=115)
2024-05-23 18:33:03 fun.move_to_click
2024-05-23 18:33:06 ожидание battle_end, close, dog, skip_battle
2024-05-23 18:33:06 нажать закрыть в конце боя
2024-05-23 18:33:06 fun.push_close_all_
2024-05-23 18:33:07 fun.close_popup_window
2024-05-23 18:33:07 fun.push_close
2024-05-23 18:33:07 fun.move_to_click
2024-05-23 18:33:10 skip_battle1_end_ver = None
2024-05-23 18:33:10 выход из 'enemy_battle
2024-05-23 18:33:10 id_st = Point(x=431, y=686)
2024-05-23 18:33:10 ст. Библиотека им. Ленина
2024-05-23 18:33:12 touring.event_gifts
2024-05-23 18:33:13 pos_gift = None
2024-05-23 18:33:13 pos_gift = None
2024-05-23 18:33:13 touring.traffic_on_the_map
2024-05-23 18:33:13 touring.to_map
2024-05-23 18:33:14 turgenev_st = None
2024-05-23 18:33:19 ev_map = стрелка юг
2024-05-23 18:33:19 pos_stan = Point(x=581, y=447), stan[1] = img/tonelli/k_Borov.png
2024-05-23 18:33:19 touring.poisk
2024-05-23 18:33:21 point_poisk = Point(x=581, y=448), confidence_poisk = 0.96
2024-05-23 18:33:21 fun.move_to_click
2024-05-23 18:33:23 touring.tunnel_events
2024-05-23 18:33:24 id_st = Point(x=431, y=686)
2024-05-23 18:33:24 info = Point(x=125, y=158)
2024-05-23 18:33:24 ст. Боровицкая
2024-05-23 18:33:25 touring.event_gifts
2024-05-23 18:33:26 pos_gift = None
2024-05-23 18:33:26 pos_gift = None
2024-05-23 18:33:26 touring.traffic_on_the_map
2024-05-23 18:33:26 touring.to_map
2024-05-23 18:33:27 turgenev_st = None
2024-05-23 18:33:32 ev_map = стрелка север
2024-05-23 18:33:33 pos_stan = None, stan[1] = img/tonelli/k_Chekhov.png
2024-05-23 18:33:33 pos_click = Point(x=433, y=198), нажал на стрелку "север"
2024-05-23 18:33:33 fun.move_to_click
2024-05-23 18:33:36 touring.poisk
2024-05-23 18:33:37 point_poisk = Point(x=514, y=299), confidence_poisk = 0.94
2024-05-23 18:33:37 fun.move_to_click
2024-05-23 18:33:40 touring.tunnel_events
2024-05-23 18:33:41 id_st = None
2024-05-23 18:33:41 info = Point(x=125, y=158)
